file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/sorts/LinkListSort.java,com.thealgorithms.sorts.Task,count/1[com.thealgorithms.sorts.Node],false,171,1,1,1,0,2,0,8,1,2,1,0,0,0,1,1,0,0,0,1,3,0,1,0,0,0,6,0,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/sorts/LinkListSort.java,com.thealgorithms.sorts.Task,"task/3[int[],int,int]",false,182,2,4,2,2,2,2,8,0,1,3,2,2,1,0,0,0,1,0,2,1,3,1,0,0,0,5,0,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/sorts/LinkListSort.java,com.thealgorithms.sorts.Task,"task1/4[int[],int,int,int]",false,192,1,1,1,0,7,0,23,0,5,4,0,0,0,4,0,0,0,0,3,10,4,2,0,0,0,9,0,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/sorts/LinkListSort.java,com.thealgorithms.sorts.Task,sortByMergeSort/1[com.thealgorithms.sorts.Node],false,149,3,3,1,2,5,2,17,2,4,1,2,2,2,2,4,0,0,0,4,10,1,1,0,0,0,13,1,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/scheduling/NonPreemptivePriorityScheduling.java,com.thealgorithms.scheduling.NonPreemptivePriorityScheduling,"calculateAverageTurnaroundTime/2[com.thealgorithms.scheduling.NonPreemptivePriorityScheduling.Process[],com.thealgorithms.scheduling.NonPreemptivePriorityScheduling.Process[]]",false,123,1,0,0,0,2,0,8,1,2,2,0,0,0,1,0,0,0,0,1,3,3,1,0,0,0,20,9,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/scheduling/NonPreemptivePriorityScheduling.java,com.thealgorithms.scheduling.NonPreemptivePriorityScheduling,scheduleProcesses/1[com.thealgorithms.scheduling.NonPreemptivePriorityScheduling.Process[]],false,69,1,0,0,0,6,7,23,1,6,1,7,0,0,2,0,0,0,0,2,10,0,2,0,0,0,31,9,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/scheduling/NonPreemptivePriorityScheduling.java,com.thealgorithms.scheduling.NonPreemptivePriorityScheduling,"calculateAverageWaitingTime/2[com.thealgorithms.scheduling.NonPreemptivePriorityScheduling.Process[],com.thealgorithms.scheduling.NonPreemptivePriorityScheduling.Process[]]",false,105,1,0,0,0,2,0,8,1,2,2,0,0,0,1,0,0,0,0,1,3,2,1,0,0,0,18,9,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/scheduling/NonPreemptivePriorityScheduling.java,com.thealgorithms.scheduling.NonPreemptivePriorityScheduling,NonPreemptivePriorityScheduling/0,true,16,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/maths/Prime/MillerRabinPrimalityCheck.java,com.thealgorithms.maths.Prime.MillerRabinPrimalityCheck,"checkComposite/4[long,long,long,int]",false,77,1,3,2,1,5,1,13,3,2,4,1,1,2,1,3,0,0,0,5,3,2,2,0,0,0,50,10,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/maths/Prime/MillerRabinPrimalityCheck.java,com.thealgorithms.maths.Prime.MillerRabinPrimalityCheck,"powerModP/3[long,long,long]",false,91,1,2,1,1,5,1,15,2,1,3,1,1,1,1,2,0,1,0,7,5,2,2,0,0,0,8,10,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/maths/Prime/MillerRabinPrimalityCheck.java,com.thealgorithms.maths.Prime.MillerRabinPrimalityCheck,"multiplyModP/3[long,long,long]",false,112,0,1,1,0,1,0,9,1,5,3,0,0,0,0,0,0,10,0,12,6,19,0,0,0,0,9,10,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/maths/Prime/MillerRabinPrimalityCheck.java,com.thealgorithms.maths.Prime.MillerRabinPrimalityCheck,"millerRabin/2[long,int]",false,22,1,1,0,1,6,2,19,3,5,2,2,1,3,2,3,0,2,0,11,6,4,2,0,0,0,53,9,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/maths/Prime/MillerRabinPrimalityCheck.java,com.thealgorithms.maths.Prime.MillerRabinPrimalityCheck,deterministicMillerRabin/1[long],false,43,2,1,0,1,7,1,20,4,2,1,1,1,3,2,2,0,1,0,18,3,1,2,0,0,0,11,9,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/maths/Prime/MillerRabinPrimalityCheck.java,com.thealgorithms.maths.Prime.MillerRabinPrimalityCheck,MillerRabinPrimalityCheck/0,true,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/backtracking/AllPathsFromSourceToTarget.java,com.thealgorithms.backtracking.AllPathsFromSourceToTarget,"allPathsFromSourceToTarget/4[int,int[][],int,int]",false,89,2,3,0,3,2,2,8,1,1,4,2,2,2,1,0,0,0,0,2,1,0,1,0,0,0,13,9,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/backtracking/AllPathsFromSourceToTarget.java,com.thealgorithms.backtracking.AllPathsFromSourceToTarget,"addEdge/2[int,int]",false,43,0,1,1,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/backtracking/AllPathsFromSourceToTarget.java,com.thealgorithms.backtracking.AllPathsFromSourceToTarget,AllPathsFromSourceToTarget/1[int],true,24,1,2,1,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/backtracking/AllPathsFromSourceToTarget.java,com.thealgorithms.backtracking.AllPathsFromSourceToTarget,"storeAllPaths/2[int,int]",false,48,2,2,1,1,1,2,6,0,2,2,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/backtracking/AllPathsFromSourceToTarget.java,com.thealgorithms.backtracking.AllPathsFromSourceToTarget,initAdjList/0,false,34,0,1,1,0,2,0,6,0,1,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,6,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/backtracking/AllPathsFromSourceToTarget.java,com.thealgorithms.backtracking.AllPathsFromSourceToTarget,"storeAllPathsUtil/4[java.lang.Integer,java.lang.Integer,boolean[],java.util.List<java.lang.Integer>]",false,61,2,3,2,1,4,5,15,1,0,4,5,1,0,1,0,0,0,0,0,2,0,2,0,0,0,12,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/bloomfilter/BloomFilter.java,com.thealgorithms.datastructures.bloomfilter.BloomFilter$Hash,compute/1[T],false,117,2,1,0,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/bloomfilter/BloomFilter.java,com.thealgorithms.datastructures.bloomfilter.BloomFilter$Hash,asciiString/1[java.lang.String],false,131,0,0,0,0,2,1,7,1,1,1,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,33,2,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/bloomfilter/BloomFilter.java,com.thealgorithms.datastructures.bloomfilter.BloomFilter$Hash,Hash/1[int],true,103,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/hashmap/hashing/HashMap.java,com.thealgorithms.datastructures.hashmap.hashing.HashMap$LinkedList,findKey/1[K],false,161,3,2,0,2,6,3,10,2,1,1,3,0,0,1,4,0,2,0,0,2,0,2,0,0,0,20,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/hashmap/hashing/HashMap.java,com.thealgorithms.datastructures.hashmap.hashing.HashMap$LinkedList,"display/1[com.thealgorithms.datastructures.hashmap.hashing.HashMap.Node<K,V>]",false,215,3,3,0,3,4,7,11,1,1,1,7,0,0,1,2,0,0,3,0,2,0,2,0,0,0,18,2,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/hashmap/hashing/HashMap.java,com.thealgorithms.datastructures.hashmap.hashing.HashMap$LinkedList,display/0,false,205,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/hashmap/hashing/HashMap.java,com.thealgorithms.datastructures.hashmap.hashing.HashMap$LinkedList,"insert/2[K,V]",false,128,4,6,0,6,3,5,15,0,2,2,5,0,0,0,1,0,0,0,0,3,0,2,0,0,0,31,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/hashmap/hashing/HashMap.java,com.thealgorithms.datastructures.hashmap.hashing.HashMap$LinkedList,delete/1[K],false,178,4,4,0,4,11,5,17,3,1,1,5,0,0,1,7,0,4,0,0,3,0,2,0,0,0,23,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/hashmap/hashing/HashMap.java,com.thealgorithms.datastructures.hashmap.hashing.HashMap$LinkedList,isEmpty/0,false,232,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/hashmap/hashing/HashMap.java,com.thealgorithms.datastructures.hashmap.hashing.HashMap$LinkedList,"findEnd/1[com.thealgorithms.datastructures.hashmap.hashing.HashMap.Node<K,V>]",false,148,3,1,0,1,2,1,6,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,11,2,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/stacks/SmallestElementConstantTime.java,com.thealgorithms.stacks.SmallestElementConstantTime,push/1[int],false,32,0,0,0,0,3,3,11,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/stacks/SmallestElementConstantTime.java,com.thealgorithms.stacks.SmallestElementConstantTime,getMinimumElement/0,false,68,0,0,0,0,2,2,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/stacks/SmallestElementConstantTime.java,com.thealgorithms.stacks.SmallestElementConstantTime,SmallestElementConstantTime/0,true,21,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/stacks/SmallestElementConstantTime.java,com.thealgorithms.stacks.SmallestElementConstantTime,pop/0,false,52,0,0,0,0,3,3,9,0,1,0,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,24,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/trees/CheckIfBinaryTreeBalanced.java,com.thealgorithms.datastructures.trees.CheckIfBinaryTreeBalanced,CheckIfBinaryTreeBalanced/0,true,18,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/trees/CheckIfBinaryTreeBalanced.java,com.thealgorithms.datastructures.trees.CheckIfBinaryTreeBalanced,"isBalancedRecursive/3[BinaryTree.Node,int,boolean[]]",false,48,3,3,2,1,4,3,11,2,2,3,3,1,0,0,1,0,0,0,7,3,4,1,0,0,0,47,10,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/trees/CheckIfBinaryTreeBalanced.java,com.thealgorithms.datastructures.trees.CheckIfBinaryTreeBalanced,isBalancedIterative/1[BinaryTree.Node],false,74,2,0,0,0,11,8,40,2,7,1,8,0,0,1,7,0,1,0,4,15,2,4,0,0,0,20,9,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/trees/CheckIfBinaryTreeBalanced.java,com.thealgorithms.datastructures.trees.CheckIfBinaryTreeBalanced,isBalancedRecursive/1[BinaryTree.Node],false,25,3,1,0,1,2,1,9,2,1,1,1,1,1,0,1,0,0,0,4,2,0,1,0,0,0,15,9,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/maths/PowerUsingRecursion.java,com.thealgorithms.maths.PowerUsingRecursion,PowerUsingRecursion/0,true,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/maths/PowerUsingRecursion.java,com.thealgorithms.maths.PowerUsingRecursion,"power/2[double,int]",false,12,1,2,1,1,2,1,6,2,0,2,1,1,0,0,1,0,0,0,3,0,2,1,0,0,0,3,9,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/geometry/Point.java,com.thealgorithms.geometry.PolarOrder,"compare/2[com.thealgorithms.geometry.Point,com.thealgorithms.geometry.Point]",false,28,1,0,0,0,7,2,18,4,4,2,2,0,0,0,2,0,0,0,8,4,4,1,0,0,0,10,1,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/stacks/StackUsingTwoQueues.java,com.thealgorithms.stacks.StackUsingTwoQueues,push/1[int],false,33,0,0,0,0,2,3,9,0,1,1,3,0,0,1,0,0,0,0,0,3,0,1,0,0,0,19,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/stacks/StackUsingTwoQueues.java,com.thealgorithms.stacks.StackUsingTwoQueues,isEmpty/0,false,79,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/stacks/StackUsingTwoQueues.java,com.thealgorithms.stacks.StackUsingTwoQueues,size/0,false,88,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/stacks/StackUsingTwoQueues.java,com.thealgorithms.stacks.StackUsingTwoQueues,StackUsingTwoQueues/0,true,22,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/stacks/StackUsingTwoQueues.java,com.thealgorithms.stacks.StackUsingTwoQueues,pop/0,false,54,0,0,0,0,2,2,6,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/stacks/StackUsingTwoQueues.java,com.thealgorithms.stacks.StackUsingTwoQueues,peek/0,false,67,0,0,0,0,2,2,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/stacks/NextSmallerElement.java,com.thealgorithms.stacks.NextSmallerElement,NextSmallerElement/0,true,19,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/stacks/NextSmallerElement.java,com.thealgorithms.stacks.NextSmallerElement,findNextSmallerElements/1[int[]],false,30,1,0,0,0,6,5,18,1,3,1,5,0,0,2,1,0,0,1,2,4,0,2,0,0,0,35,9,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/searches/RabinKarpAlgorithm.java,com.thealgorithms.searches.RabinKarpAlgorithm,"search/3[java.lang.String,java.lang.String,int]",false,11,0,0,0,0,10,2,36,2,10,3,2,0,0,4,3,0,6,0,11,17,19,4,0,0,0,25,9,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/searches/RabinKarpAlgorithm.java,com.thealgorithms.searches.RabinKarpAlgorithm,RabinKarpAlgorithm/0,true,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/greedyalgorithms/DigitSeparation.java,com.thealgorithms.greedyalgorithms.DigitSeparation,digitSeparationReverseOrder/1[long],false,18,0,1,1,0,3,2,13,1,1,1,2,0,0,1,2,0,0,0,5,2,2,2,0,0,0,24,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/greedyalgorithms/DigitSeparation.java,com.thealgorithms.greedyalgorithms.DigitSeparation,digitSeparationForwardOrder/1[long],false,35,1,1,0,1,1,2,5,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,22,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/greedyalgorithms/DigitSeparation.java,com.thealgorithms.greedyalgorithms.DigitSeparation,DigitSeparation/0,true,11,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/caches/RRCache.java,com.thealgorithms.datastructures.caches.RRCache$CacheEntry,isExpired/0,false,75,0,0,0,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/caches/RRCache.java,com.thealgorithms.datastructures.caches.RRCache$CacheEntry,"CacheEntry/2[V,long]",true,65,1,0,0,0,1,1,4,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,20,0,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/trees/CeilInBinarySearchTree.java,com.thealgorithms.datastructures.trees.CeilInBinarySearchTree,CeilInBinarySearchTree/0,true,44,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/trees/CeilInBinarySearchTree.java,com.thealgorithms.datastructures.trees.CeilInBinarySearchTree,"getCeil/2[com.thealgorithms.datastructures.trees.BinaryTree.Node,int]",false,47,2,2,1,1,5,1,13,4,1,2,1,1,0,0,3,0,0,0,0,1,0,1,0,0,0,7,9,0,false
